trading_day,session_id,scan_id,observed_at,market_session,is_auto_entry_window,candidate_key,symbol,direction,setup_type,option_ticker,top_candidate,final_signal,action_status,action_reason,realtime_ready,blocked_by,realtime_block_reason,option_quote_freshness,option_quote_timestamp,option_quote_checked_at,option_quote_timeframe,option_quote_source,option_quote_timestamp_field,option_quote_age_minutes,option_quote_age_seconds,option_quote_allowed_age_seconds,option_quote_freshness_reason,option_quote_retry_count,option_quote_latency_ms,option_quote_refresh_time,option_quality_score,option_spread_pct,expiration_bucket,affordable,affordability_status,option_contract_cost,setup_percent,rr,entry_price,stop_loss,take_profit,market_regime,reference_regime,score,candidate_rank,entry_readiness,trend_health,previous_rank,rank_change,promotion_reason,demotion_reason,state_label
2026-07-31,paper_validation_2026-07-31,2026-07-31_004034,2026-07-31 00:41:29,PREMARKET,False,AMAT|NO_ENTRY|NO_ENTRY|,AMAT,NO_ENTRY,NO_ENTRY,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,NO_ENTRY_TRIGGER,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,53,2.22,,513.52,534.36,HIGH_VOLATILITY,HIGH_VOLATILITY,9.0,4,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|NO_ENTRY_TRIGGER
2026-07-31,paper_validation_2026-07-31,2026-07-31_004034,2026-07-31 00:41:29,PREMARKET,False,LRCX|NO_ENTRY|NO_ENTRY|,LRCX,NO_ENTRY,NO_ENTRY,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,NO_ENTRY_TRIGGER,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,57,2.22,,301.92,313.85,HIGH_VOLATILITY,HIGH_VOLATILITY,9.5,13,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|NO_ENTRY_TRIGGER
2026-07-31,paper_validation_2026-07-31,2026-07-31_004034,2026-07-31 00:41:29,PREMARKET,False,MRVL|NO_ENTRY|NO_ENTRY|,MRVL,NO_ENTRY,NO_ENTRY,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,NO_ENTRY_TRIGGER,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,55,2.22,,192.08,202.2,HIGH_VOLATILITY,HIGH_VOLATILITY,9.0,20,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|NO_ENTRY_TRIGGER
2026-07-31,paper_validation_2026-07-31,2026-07-31_004034,2026-07-31 00:41:29,PREMARKET,False,ORCL|EMA_PULLBACK|EMA_PULLBACK|,ORCL,EMA_PULLBACK,EMA_PULLBACK,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,RISK_REJECTED,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,42,1.72,,128.55,130.31,HIGH_VOLATILITY,HIGH_VOLATILITY,6.0,21,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|RISK_REJECTED
2026-07-31,paper_validation_2026-07-31,2026-07-31_004034,2026-07-31 00:41:29,PREMARKET,False,PANW|NO_ENTRY|NO_ENTRY|,PANW,NO_ENTRY,NO_ENTRY,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,NO_ENTRY_TRIGGER,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,59,2.22,,323.52,332.31,HIGH_VOLATILITY,HIGH_VOLATILITY,11.0,22,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|NO_ENTRY_TRIGGER
2026-07-31,paper_validation_2026-07-31,2026-07-31_004034,2026-07-31 00:41:29,PREMARKET,False,SOXL|NO_ENTRY|NO_ENTRY|,SOXL,NO_ENTRY,NO_ENTRY,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,NO_ENTRY_TRIGGER,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,34,2.22,,121.92,130.48,HIGH_VOLATILITY,HIGH_VOLATILITY,5.5,10,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|NO_ENTRY_TRIGGER
2026-07-31,paper_validation_2026-07-31,2026-07-31_005221,2026-07-31 00:53:16,PREMARKET,False,QQQ|EMA_PULLBACK|EMA_PULLBACK|,QQQ,EMA_PULLBACK,EMA_PULLBACK,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,LOW_RR,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,59,0.73,,684.84,690.78,RANGE_BOUND,HIGH_VOLATILITY,11.2,13,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|LOW_RR
2026-07-31,paper_validation_2026-07-31,2026-07-31_005221,2026-07-31 00:53:16,PREMARKET,False,SPY|EMA_PULLBACK|EMA_PULLBACK|,SPY,EMA_PULLBACK,EMA_PULLBACK,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,LOW_RR,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,59,0.39,,739.61,744.77,LOW_VOLATILITY,HIGH_VOLATILITY,9.8,23,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|LOW_RR
2026-07-31,paper_validation_2026-07-31,2026-07-31_005221,2026-07-31 00:53:16,PREMARKET,False,NVDA|EMA_PULLBACK|EMA_PULLBACK|,NVDA,EMA_PULLBACK,EMA_PULLBACK,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,LOW_RR,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,59,1.21,,195.85,198.03,TRENDING_BULL,HIGH_VOLATILITY,13.5,14,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|LOW_RR
2026-07-31,paper_validation_2026-07-31,2026-07-31_005221,2026-07-31 00:53:16,PREMARKET,False,AAPL|EMA_REJECTION_SHORT|EMA_REJECTION_SHORT|,AAPL,EMA_REJECTION_SHORT,EMA_REJECTION_SHORT,,BEARISH_TOP_1,BEARISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,RISK_REJECTED,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,40,2.25,,315.71,304.72,HIGH_VOLATILITY,HIGH_VOLATILITY,-5.5,25,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|RISK_REJECTED
2026-07-31,paper_validation_2026-07-31,2026-07-31_005221,2026-07-31 00:53:16,PREMARKET,False,MSFT|NO_ENTRY|NO_ENTRY|,MSFT,NO_ENTRY,NO_ENTRY,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,NO_ENTRY_TRIGGER,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,4,0.0,,,,RANGE_BOUND,HIGH_VOLATILITY,0.0,1,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|NO_ENTRY_TRIGGER
2026-07-31,paper_validation_2026-07-31,2026-07-31_005221,2026-07-31 00:53:16,PREMARKET,False,AMZN|EMA_PULLBACK|EMA_PULLBACK|,AMZN,EMA_PULLBACK,EMA_PULLBACK,,BULLISH_TOP_1,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,RISK_REJECTED,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,59,3.31,,256.56,262.77,HIGH_VOLATILITY,HIGH_VOLATILITY,9.5,19,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|RISK_REJECTED
2026-07-31,paper_validation_2026-07-31,2026-07-31_005221,2026-07-31 00:53:16,PREMARKET,False,META|EMA_PULLBACK|EMA_PULLBACK|,META,EMA_PULLBACK,EMA_PULLBACK,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,LOW_RR,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,35,1.15,,540.04,545.87,RANGE_BOUND,HIGH_VOLATILITY,4.8,17,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|LOW_RR
2026-07-31,paper_validation_2026-07-31,2026-07-31_005221,2026-07-31 00:53:16,PREMARKET,False,TSLA|NO_ENTRY|NO_ENTRY|,TSLA,NO_ENTRY,NO_ENTRY,,,NEUTRAL,NO_TRADE_MARKET_CLOSED,Market closed; no live intraday trade,False,NO_DIRECTIONAL_EDGE,,,,,,,,,,,,,,,,,,,,,14,0.0,,,,RANGE_BOUND,HIGH_VOLATILITY,3.2,26,,,,,,,NO_TRADE_MARKET_CLOSED|NO_OPTION|NOT_READY|NO_DIRECTIONAL_EDGE
2026-07-31,paper_validation_2026-07-31,2026-07-31_005221,2026-07-31 00:53:16,PREMARKET,False,AMD|NO_ENTRY|NO_ENTRY|,AMD,NO_ENTRY,NO_ENTRY,,,NEUTRAL,NO_TRADE_MARKET_CLOSED,Market closed; no live intraday trade,False,NO_DIRECTIONAL_EDGE,,,,,,,,,,,,,,,,,,,,,15,0.0,,,,HIGH_VOLATILITY,HIGH_VOLATILITY,3.0,18,,,,,,,NO_TRADE_MARKET_CLOSED|NO_OPTION|NOT_READY|NO_DIRECTIONAL_EDGE
2026-07-31,paper_validation_2026-07-31,2026-07-31_005221,2026-07-31 00:53:16,PREMARKET,False,AVGO|EMA_PULLBACK|EMA_PULLBACK|,AVGO,EMA_PULLBACK,EMA_PULLBACK,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,LOW_RR,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,59,1.17,,388.65,392.89,RANGE_BOUND,HIGH_VOLATILITY,8.8,7,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|LOW_RR
2026-07-31,paper_validation_2026-07-31,2026-07-31_005221,2026-07-31 00:53:16,PREMARKET,False,MU|EMA_PULLBACK|EMA_PULLBACK|,MU,EMA_PULLBACK,EMA_PULLBACK,,BULLISH_TOP_2,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,RISK_REJECTED,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,55,3.16,,898.25,917.99,HIGH_VOLATILITY,HIGH_VOLATILITY,7.5,8,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|RISK_REJECTED
2026-07-31,paper_validation_2026-07-31,2026-07-31_005221,2026-07-31 00:53:16,PREMARKET,False,PLTR|EMA_PULLBACK|EMA_PULLBACK|,PLTR,EMA_PULLBACK,EMA_PULLBACK,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,LOW_RR,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,56,1.02,,122.63,123.88,RANGE_BOUND,HIGH_VOLATILITY,8.2,24,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|LOW_RR
2026-07-31,paper_validation_2026-07-31,2026-07-31_005221,2026-07-31 00:53:16,PREMARKET,False,NFLX|EMA_PULLBACK|EMA_PULLBACK|,NFLX,EMA_PULLBACK,EMA_PULLBACK,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,LOW_RR,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,56,1.17,,72.32,73.11,RANGE_BOUND,HIGH_VOLATILITY,8.2,2,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|LOW_RR
2026-07-31,paper_validation_2026-07-31,2026-07-31_005221,2026-07-31 00:53:16,PREMARKET,False,CRWD|NO_ENTRY|NO_ENTRY|,CRWD,NO_ENTRY,NO_ENTRY,,BULLISH_TOP_3,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,NO_ENTRY_TRIGGER,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,59,2.33,,184.98,188.38,TRENDING_BULL,HIGH_VOLATILITY,13.0,15,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|NO_ENTRY_TRIGGER
2026-07-31,paper_validation_2026-07-31,2026-07-31_005221,2026-07-31 00:53:16,PREMARKET,False,SMCI|EMA_PULLBACK|EMA_PULLBACK|,SMCI,EMA_PULLBACK,EMA_PULLBACK,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,RISK_REJECTED,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,59,1.69,,28.25,28.68,HIGH_VOLATILITY,HIGH_VOLATILITY,9.0,11,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|RISK_REJECTED
2026-07-31,paper_validation_2026-07-31,2026-07-31_005221,2026-07-31 00:53:16,PREMARKET,False,SPCX|NO_ENTRY|NO_ENTRY|,SPCX,NO_ENTRY,NO_ENTRY,,,NEUTRAL,NO_TRADE_MARKET_CLOSED,Market closed; no live intraday trade,False,NO_DIRECTIONAL_EDGE,,,,,,,,,,,,,,,,,,,,,2,0.0,,,,RANGE_BOUND,HIGH_VOLATILITY,0.0,4,,,,,,,NO_TRADE_MARKET_CLOSED|NO_OPTION|NOT_READY|NO_DIRECTIONAL_EDGE
2026-07-31,paper_validation_2026-07-31,2026-07-31_005221,2026-07-31 00:53:16,PREMARKET,False,SMH|EMA_PULLBACK|EMA_PULLBACK|,SMH,EMA_PULLBACK,EMA_PULLBACK,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,LOW_RR,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,59,1.42,,547.95,555.17,RANGE_BOUND,HIGH_VOLATILITY,9.8,10,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|LOW_RR
2026-07-31,paper_validation_2026-07-31,2026-07-31_005221,2026-07-31 00:53:16,PREMARKET,False,ARM|EMA_PULLBACK|EMA_PULLBACK|,ARM,EMA_PULLBACK,EMA_PULLBACK,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,RISK_REJECTED,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,59,1.78,,246.66,251.92,HIGH_VOLATILITY,HIGH_VOLATILITY,8.0,16,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|RISK_REJECTED
2026-07-31,paper_validation_2026-07-31,2026-07-31_005221,2026-07-31 00:53:16,PREMARKET,False,TSM|NO_ENTRY|NO_ENTRY|,TSM,NO_ENTRY,NO_ENTRY,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,NO_ENTRY_TRIGGER,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,45,2.33,,409.46,417.92,TRENDING_BULL,HIGH_VOLATILITY,7.5,6,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|NO_ENTRY_TRIGGER
2026-07-31,paper_validation_2026-07-31,2026-07-31_005221,2026-07-31 00:53:16,PREMARKET,False,INTC|EMA_PULLBACK|EMA_PULLBACK|,INTC,EMA_PULLBACK,EMA_PULLBACK,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,RISK_REJECTED,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,53,2.36,,94.65,96.36,HIGH_VOLATILITY,HIGH_VOLATILITY,7.5,3,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|RISK_REJECTED
2026-07-31,paper_validation_2026-07-31,2026-07-31_005221,2026-07-31 00:53:16,PREMARKET,False,AMAT|EMA_PULLBACK|EMA_PULLBACK|,AMAT,EMA_PULLBACK,EMA_PULLBACK,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,LOW_RR,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,59,1.04,,513.75,526.49,HIGH_VOLATILITY,HIGH_VOLATILITY,9.0,9,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|LOW_RR
2026-07-31,paper_validation_2026-07-31,2026-07-31_005221,2026-07-31 00:53:16,PREMARKET,False,LRCX|NO_ENTRY|NO_ENTRY|,LRCX,NO_ENTRY,NO_ENTRY,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,NO_ENTRY_TRIGGER,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,59,2.22,,302.15,313.33,HIGH_VOLATILITY,HIGH_VOLATILITY,10.5,12,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|NO_ENTRY_TRIGGER
2026-07-31,paper_validation_2026-07-31,2026-07-31_005221,2026-07-31 00:53:16,PREMARKET,False,MRVL|EMA_PULLBACK|EMA_PULLBACK|,MRVL,EMA_PULLBACK,EMA_PULLBACK,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,RISK_REJECTED,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,50,2.45,,193.85,198.59,HIGH_VOLATILITY,HIGH_VOLATILITY,7.0,21,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|RISK_REJECTED
2026-07-31,paper_validation_2026-07-31,2026-07-31_005221,2026-07-31 00:53:16,PREMARKET,False,ORCL|EMA_PULLBACK|EMA_PULLBACK|,ORCL,EMA_PULLBACK,EMA_PULLBACK,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,RISK_REJECTED,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,50,1.73,,128.55,130.32,HIGH_VOLATILITY,HIGH_VOLATILITY,7.0,20,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|RISK_REJECTED
2026-07-31,paper_validation_2026-07-31,2026-07-31_005221,2026-07-31 00:53:16,PREMARKET,False,PANW|NO_ENTRY|NO_ENTRY|,PANW,NO_ENTRY,NO_ENTRY,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,NO_ENTRY_TRIGGER,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,56,1.29,,324.62,328.35,RANGE_BOUND,HIGH_VOLATILITY,9.2,22,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|NO_ENTRY_TRIGGER
2026-07-31,paper_validation_2026-07-31,2026-07-31_005221,2026-07-31 00:53:16,PREMARKET,False,SOXL|NO_ENTRY|NO_ENTRY|,SOXL,NO_ENTRY,NO_ENTRY,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,NO_ENTRY_TRIGGER,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,49,2.22,,121.91,130.52,HIGH_VOLATILITY,HIGH_VOLATILITY,7.5,5,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|NO_ENTRY_TRIGGER
2026-07-31,paper_validation_2026-07-31,2026-07-31_011159,2026-07-31 01:12:55,PREMARKET,False,QQQ|EMA_PULLBACK|EMA_PULLBACK|,QQQ,EMA_PULLBACK,EMA_PULLBACK,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,LOW_RR,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,59,0.73,,684.84,690.78,RANGE_BOUND,HIGH_VOLATILITY,11.2,14,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|LOW_RR
2026-07-31,paper_validation_2026-07-31,2026-07-31_011159,2026-07-31 01:12:55,PREMARKET,False,SPY|EMA_PULLBACK|EMA_PULLBACK|,SPY,EMA_PULLBACK,EMA_PULLBACK,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,LOW_RR,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,59,0.39,,739.61,744.77,LOW_VOLATILITY,HIGH_VOLATILITY,9.8,22,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|LOW_RR
2026-07-31,paper_validation_2026-07-31,2026-07-31_011159,2026-07-31 01:12:55,PREMARKET,False,NVDA|EMA_PULLBACK|EMA_PULLBACK|,NVDA,EMA_PULLBACK,EMA_PULLBACK,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,LOW_RR,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,59,1.21,,195.85,198.03,TRENDING_BULL,HIGH_VOLATILITY,13.5,15,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|LOW_RR
2026-07-31,paper_validation_2026-07-31,2026-07-31_011159,2026-07-31 01:12:55,PREMARKET,False,AAPL|EMA_REJECTION_SHORT|EMA_REJECTION_SHORT|,AAPL,EMA_REJECTION_SHORT,EMA_REJECTION_SHORT,,BEARISH_TOP_1,BEARISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,RISK_REJECTED,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,40,2.25,,315.71,304.72,HIGH_VOLATILITY,HIGH_VOLATILITY,-5.5,25,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|RISK_REJECTED
2026-07-31,paper_validation_2026-07-31,2026-07-31_011159,2026-07-31 01:12:55,PREMARKET,False,MSFT|NO_ENTRY|NO_ENTRY|,MSFT,NO_ENTRY,NO_ENTRY,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,NO_ENTRY_TRIGGER,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,4,0.0,,,,RANGE_BOUND,HIGH_VOLATILITY,0.0,1,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|NO_ENTRY_TRIGGER
2026-07-31,paper_validation_2026-07-31,2026-07-31_011159,2026-07-31 01:12:55,PREMARKET,False,AMZN|EMA_PULLBACK|EMA_PULLBACK|,AMZN,EMA_PULLBACK,EMA_PULLBACK,,BULLISH_TOP_1,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,RISK_REJECTED,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,59,3.31,,256.56,262.77,HIGH_VOLATILITY,HIGH_VOLATILITY,9.5,20,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|RISK_REJECTED
2026-07-31,paper_validation_2026-07-31,2026-07-31_011159,2026-07-31 01:12:55,PREMARKET,False,META|EMA_PULLBACK|EMA_PULLBACK|,META,EMA_PULLBACK,EMA_PULLBACK,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,LOW_RR,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,35,1.15,,540.04,545.87,RANGE_BOUND,HIGH_VOLATILITY,4.8,18,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|LOW_RR
2026-07-31,paper_validation_2026-07-31,2026-07-31_011159,2026-07-31 01:12:55,PREMARKET,False,TSLA|NO_ENTRY|NO_ENTRY|,TSLA,NO_ENTRY,NO_ENTRY,,,NEUTRAL,NO_TRADE_MARKET_CLOSED,Market closed; no live intraday trade,False,NO_DIRECTIONAL_EDGE,,,,,,,,,,,,,,,,,,,,,14,0.0,,,,RANGE_BOUND,HIGH_VOLATILITY,3.2,26,,,,,,,NO_TRADE_MARKET_CLOSED|NO_OPTION|NOT_READY|NO_DIRECTIONAL_EDGE
2026-07-31,paper_validation_2026-07-31,2026-07-31_011159,2026-07-31 01:12:55,PREMARKET,False,AMD|NO_ENTRY|NO_ENTRY|,AMD,NO_ENTRY,NO_ENTRY,,,NEUTRAL,NO_TRADE_MARKET_CLOSED,Market closed; no live intraday trade,False,NO_DIRECTIONAL_EDGE,,,,,,,,,,,,,,,,,,,,,15,0.0,,,,HIGH_VOLATILITY,HIGH_VOLATILITY,3.0,19,,,,,,,NO_TRADE_MARKET_CLOSED|NO_OPTION|NOT_READY|NO_DIRECTIONAL_EDGE
2026-07-31,paper_validation_2026-07-31,2026-07-31_011159,2026-07-31 01:12:55,PREMARKET,False,AVGO|EMA_PULLBACK|EMA_PULLBACK|,AVGO,EMA_PULLBACK,EMA_PULLBACK,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,LOW_RR,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,59,1.17,,388.65,392.89,RANGE_BOUND,HIGH_VOLATILITY,8.8,7,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|LOW_RR
2026-07-31,paper_validation_2026-07-31,2026-07-31_011159,2026-07-31 01:12:55,PREMARKET,False,MU|EMA_PULLBACK|EMA_PULLBACK|,MU,EMA_PULLBACK,EMA_PULLBACK,,BULLISH_TOP_2,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,RISK_REJECTED,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,55,3.16,,898.25,918.0,HIGH_VOLATILITY,HIGH_VOLATILITY,7.5,8,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|RISK_REJECTED
2026-07-31,paper_validation_2026-07-31,2026-07-31_011159,2026-07-31 01:12:55,PREMARKET,False,PLTR|EMA_PULLBACK|EMA_PULLBACK|,PLTR,EMA_PULLBACK,EMA_PULLBACK,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,LOW_RR,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,56,1.02,,122.63,123.88,RANGE_BOUND,HIGH_VOLATILITY,8.2,24,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|LOW_RR
2026-07-31,paper_validation_2026-07-31,2026-07-31_011159,2026-07-31 01:12:55,PREMARKET,False,NFLX|EMA_PULLBACK|EMA_PULLBACK|,NFLX,EMA_PULLBACK,EMA_PULLBACK,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,LOW_RR,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,56,1.17,,72.32,73.11,RANGE_BOUND,HIGH_VOLATILITY,8.2,2,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|LOW_RR
2026-07-31,paper_validation_2026-07-31,2026-07-31_011159,2026-07-31 01:12:55,PREMARKET,False,CRWD|NO_ENTRY|NO_ENTRY|,CRWD,NO_ENTRY,NO_ENTRY,,BULLISH_TOP_3,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,NO_ENTRY_TRIGGER,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,59,2.33,,184.98,188.38,TRENDING_BULL,HIGH_VOLATILITY,13.0,16,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|NO_ENTRY_TRIGGER
2026-07-31,paper_validation_2026-07-31,2026-07-31_011159,2026-07-31 01:12:55,PREMARKET,False,SMCI|EMA_PULLBACK|EMA_PULLBACK|,SMCI,EMA_PULLBACK,EMA_PULLBACK,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,RISK_REJECTED,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,59,1.69,,28.25,28.68,HIGH_VOLATILITY,HIGH_VOLATILITY,9.0,11,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|RISK_REJECTED
