candidate_id,trading_day,symbol,direction,setup,first_seen_at,last_seen_at,scan_count,rr,setup_score,entry_timing_score,entry_timing_grade,trade_quality_score,entry_priority_adjustment,expected_remaining_trend,projected_entry_grade,ranking_score,candidate_rank,holding_profile,option_quality,trend_health,regime,top_candidate,quote_freshness,rule_evaluation,scanner_recommendation,execution_eligibility,execution_outcome,execution_reason,trade_status,telegram_status,telegram_reason,decision,latest_decision,first_actionable_decision,first_actionable_at,first_actionable_scan_id,decision_history,auto_paper_decision,auto_paper_blocked_by,suggestion_status,paper_trade_status,entered,replay_outcome,target_first,stop_first,winner,missed_winner,final_r,trend_capture,mfe,tes,engineering_root_cause,evidence_updated_at,candidate_outcome,verdict,missed_winner_type,recommended_action,is_good_candidate,is_blocked
03498bd157d90dc97ea58ea5,2026-08-01,ORCL,NONE,NO_ENTRY,2026-08-01 09:18:32-04:00,2026-08-01 09:18:32-04:00,1,,,,,20.0,,,,20.0,24.0,INTRADAY,,,UNKNOWN,,,STALE_MARKET_DATA,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,AVOID,AVOID,,,,"[{'decision': 'AVOID', 'observed_at': '2026-08-01 09:18:32-04:00', 'scan_id': None, 'reason': 'Polygon delayed/stale feed', 'blocked_by': 'STALE_MARKET_DATA'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,,2026-08-01T08:18:37,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
ab54a6b316bfee9e960f7475,2026-08-01,PANW,,NO_ENTRY,2026-08-01 00:09:41,2026-08-01 00:57:08,9,0.0,8.0,25.0,LATE_ENTRY,29.81,-45.0,13.06,C,-15.19,25.0,,,,RANGE_BOUND,,,NO_DIRECTIONAL_EDGE,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,NO_TRADE_MARKET_CLOSED,NO_TRADE_MARKET_CLOSED,,,,"[{'decision': 'NO_TRADE_MARKET_CLOSED', 'observed_at': '2026-08-01 00:09:41', 'scan_id': '2026-08-01_000919', 'reason': None, 'blocked_by': 'NO_DIRECTIONAL_EDGE'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,NO_DIRECTIONAL_EDGE,2026-08-01T08:18:37,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
8a04ffc01fded3181e81a9f7,2026-08-01,PANW,NONE,NO_ENTRY,2026-08-01 09:18:32-04:00,2026-08-01 09:18:32-04:00,1,,,,,20.0,,,,20.0,25.0,INTRADAY,,,UNKNOWN,,,STALE_MARKET_DATA,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,AVOID,AVOID,,,,"[{'decision': 'AVOID', 'observed_at': '2026-08-01 09:18:32-04:00', 'scan_id': None, 'reason': 'Polygon delayed/stale feed', 'blocked_by': 'STALE_MARKET_DATA'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,NO_DIRECTIONAL_EDGE,2026-08-01T08:18:37,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
1f77fc2326efa842e1a3bfaa,2026-08-01,PLTR,,EMA_PULLBACK,2026-08-01 00:09:41,2026-08-01 00:57:08,9,0.74,55.0,32.62,LATE_ENTRY,40.68,-30.0,22.06,C,10.68,19.0,,,,RANGE_BOUND,BULLISH_TOP_3,,LOW_RR,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,STALE_STOCK_DATA,STALE_STOCK_DATA,,,,"[{'decision': 'STALE_STOCK_DATA', 'observed_at': '2026-08-01 00:09:41', 'scan_id': '2026-08-01_000919', 'reason': None, 'blocked_by': 'LOW_RR'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,,2026-08-01T08:18:37,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
23860531d5c9a8ee2f99f593,2026-08-01,PLTR,NONE,NO_ENTRY,2026-08-01 09:18:32-04:00,2026-08-01 09:18:32-04:00,1,,,,,20.0,,,,20.0,12.0,INTRADAY,,,UNKNOWN,,,STALE_MARKET_DATA,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,AVOID,AVOID,,,,"[{'decision': 'AVOID', 'observed_at': '2026-08-01 09:18:32-04:00', 'scan_id': None, 'reason': 'Polygon delayed/stale feed', 'blocked_by': 'STALE_MARKET_DATA'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,,2026-08-01T08:18:37,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
29e8aec4945df54ec10eef48,2026-08-01,QQQ,,EMA_REJECTION_SHORT,2026-08-01 00:09:41,2026-08-01 00:57:08,9,0.53,59.0,19.95,LATE_ENTRY,38.33,-30.0,15.59,C,8.33,20.0,,,,LOW_VOLATILITY,,,LOW_RR,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,STALE_STOCK_DATA,STALE_STOCK_DATA,,,,"[{'decision': 'STALE_STOCK_DATA', 'observed_at': '2026-08-01 00:09:41', 'scan_id': '2026-08-01_000919', 'reason': None, 'blocked_by': 'LOW_RR'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,,2026-08-01T08:18:37,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
8d75573909112dc02c21dca9,2026-08-01,QQQ,NONE,NO_ENTRY,2026-08-01 09:18:32-04:00,2026-08-01 09:18:32-04:00,1,,,,,20.0,,,,20.0,1.0,INTRADAY,,,UNKNOWN,,,STALE_MARKET_DATA,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,AVOID,AVOID,,,,"[{'decision': 'AVOID', 'observed_at': '2026-08-01 09:18:32-04:00', 'scan_id': None, 'reason': 'Polygon delayed/stale feed', 'blocked_by': 'STALE_MARKET_DATA'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,,2026-08-01T08:18:37,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
0b9db87a4c79b3bde99b310e,2026-08-01,SMCI,,NO_ENTRY,2026-08-01 00:09:41,2026-08-01 00:57:08,9,0.0,3.0,81.84,EXCELLENT,36.74,30.0,77.6,B,66.74,6.0,,,,RANGE_BOUND,,,NO_DIRECTIONAL_EDGE,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,NO_TRADE_MARKET_CLOSED,NO_TRADE_MARKET_CLOSED,,,,"[{'decision': 'NO_TRADE_MARKET_CLOSED', 'observed_at': '2026-08-01 00:09:41', 'scan_id': '2026-08-01_000919', 'reason': None, 'blocked_by': 'NO_DIRECTIONAL_EDGE'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,,2026-08-01T08:18:37,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
828db102c149f545ee8e0e94,2026-08-01,SMCI,NONE,NO_ENTRY,2026-08-01 09:18:32-04:00,2026-08-01 09:18:32-04:00,1,,,,,20.0,,,,20.0,15.0,INTRADAY,,,UNKNOWN,,,STALE_MARKET_DATA,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,AVOID,AVOID,,,,"[{'decision': 'AVOID', 'observed_at': '2026-08-01 09:18:32-04:00', 'scan_id': None, 'reason': 'Polygon delayed/stale feed', 'blocked_by': 'STALE_MARKET_DATA'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,,2026-08-01T08:18:37,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
303872bab46a278c699df8d6,2026-08-01,SMH,,NO_ENTRY,2026-08-01 00:09:41,2026-08-01 00:57:08,9,0.0,14.0,68.63,AVERAGE,35.29,30.0,70.83,B,65.29,9.0,,,,RANGE_BOUND,,,NO_ENTRY_TRIGGER,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,STALE_STOCK_DATA,STALE_STOCK_DATA,,,,"[{'decision': 'STALE_STOCK_DATA', 'observed_at': '2026-08-01 00:09:41', 'scan_id': '2026-08-01_000919', 'reason': None, 'blocked_by': 'NO_ENTRY_TRIGGER'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,NO_ENTRY_TRIGGER,2026-08-01T08:18:37,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
09804f28e4499a7aa967b7af,2026-08-01,SMH,NONE,NO_ENTRY,2026-08-01 09:18:32-04:00,2026-08-01 09:18:32-04:00,1,,,,,20.0,,,,20.0,17.0,INTRADAY,,,UNKNOWN,,,STALE_MARKET_DATA,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,AVOID,AVOID,,,,"[{'decision': 'AVOID', 'observed_at': '2026-08-01 09:18:32-04:00', 'scan_id': None, 'reason': 'Polygon delayed/stale feed', 'blocked_by': 'STALE_MARKET_DATA'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,NO_ENTRY_TRIGGER,2026-08-01T08:18:37,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
bc86a2b6d4b1b1008313b0ee,2026-08-01,SOXL,,EMA_REJECTION_SHORT,2026-08-01 00:09:41,2026-08-01 00:57:08,9,1.74,38.0,27.45,LATE_ENTRY,29.99,0.0,26.32,C,29.99,15.0,,,,HIGH_VOLATILITY,BEARISH_TOP_3,,RISK_REJECTED,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,STALE_STOCK_DATA,STALE_STOCK_DATA,,,,"[{'decision': 'STALE_STOCK_DATA', 'observed_at': '2026-08-01 00:09:41', 'scan_id': '2026-08-01_000919', 'reason': None, 'blocked_by': 'RISK_REJECTED'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,RISK_REJECTED,2026-08-01T08:18:37,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
7f396da3f4800be2cb9af093,2026-08-01,SOXL,NONE,NO_ENTRY,2026-08-01 09:18:32-04:00,2026-08-01 09:18:32-04:00,1,,,,,20.0,,,,20.0,26.0,INTRADAY,,,UNKNOWN,,,STALE_MARKET_DATA,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,AVOID,AVOID,,,,"[{'decision': 'AVOID', 'observed_at': '2026-08-01 09:18:32-04:00', 'scan_id': None, 'reason': 'Polygon delayed/stale feed', 'blocked_by': 'STALE_MARKET_DATA'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,,2026-08-01T08:18:37,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
2d86959d38e2e77a230f4cc3,2026-08-01,SPCX,,NO_ENTRY,2026-08-01 00:09:41,2026-08-01 00:57:08,9,0.0,7.0,69.1,AVERAGE,31.65,30.0,65.12,B,61.65,12.0,,,,RANGE_BOUND,,,NO_DIRECTIONAL_EDGE,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,NO_TRADE_MARKET_CLOSED,NO_TRADE_MARKET_CLOSED,,,,"[{'decision': 'NO_TRADE_MARKET_CLOSED', 'observed_at': '2026-08-01 00:09:41', 'scan_id': '2026-08-01_000919', 'reason': None, 'blocked_by': 'NO_DIRECTIONAL_EDGE'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,NO_DIRECTIONAL_EDGE,2026-08-01T08:18:37,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
e53f77c52b17f8a2ad75e271,2026-08-01,SPCX,NONE,NO_ENTRY,2026-08-01 09:18:32-04:00,2026-08-01 09:18:32-04:00,1,,,,,20.0,,,,20.0,16.0,INTRADAY,,,UNKNOWN,,,STALE_MARKET_DATA,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,AVOID,AVOID,,,,"[{'decision': 'AVOID', 'observed_at': '2026-08-01 09:18:32-04:00', 'scan_id': None, 'reason': 'Polygon delayed/stale feed', 'blocked_by': 'STALE_MARKET_DATA'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,NO_DIRECTIONAL_EDGE,2026-08-01T08:18:37,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
d9c26152367d9c40c7e22da9,2026-08-01,SPY,,VWAP_REJECTION,2026-08-01 00:09:41,2026-08-01 00:57:08,9,0.34,59.0,65.64,AVERAGE,48.29,15.0,74.22,B,63.29,10.0,,,,LOW_VOLATILITY,,,LOW_RR,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,STALE_STOCK_DATA,STALE_STOCK_DATA,,,,"[{'decision': 'STALE_STOCK_DATA', 'observed_at': '2026-08-01 00:09:41', 'scan_id': '2026-08-01_000919', 'reason': None, 'blocked_by': 'LOW_RR'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,,2026-08-01T08:18:37,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
1f0f616ab77082769e0d1aa7,2026-08-01,SPY,NONE,NO_ENTRY,2026-08-01 09:18:32-04:00,2026-08-01 09:18:32-04:00,1,,,,,20.0,,,,20.0,2.0,INTRADAY,,,UNKNOWN,,,STALE_MARKET_DATA,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,AVOID,AVOID,,,,"[{'decision': 'AVOID', 'observed_at': '2026-08-01 09:18:32-04:00', 'scan_id': None, 'reason': 'Polygon delayed/stale feed', 'blocked_by': 'STALE_MARKET_DATA'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,,2026-08-01T08:18:37,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
4ff7ca4bb00c5e7cc768415c,2026-08-01,TSLA,,NO_ENTRY,2026-08-01 00:09:41,2026-08-01 00:57:08,9,0.0,6.0,70.95,GOOD,35.47,30.0,66.87,B,65.47,8.0,,,,RANGE_BOUND,,,NO_DIRECTIONAL_EDGE,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,NO_TRADE_MARKET_CLOSED,NO_TRADE_MARKET_CLOSED,,,,"[{'decision': 'NO_TRADE_MARKET_CLOSED', 'observed_at': '2026-08-01 00:09:41', 'scan_id': '2026-08-01_000919', 'reason': None, 'blocked_by': 'NO_DIRECTIONAL_EDGE'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,,2026-08-01T08:18:37,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
16705cb35b8aff6e3fdea895,2026-08-01,TSLA,NONE,NO_ENTRY,2026-08-01 09:18:32-04:00,2026-08-01 09:18:32-04:00,1,,,,,20.0,,,,20.0,8.0,INTRADAY,,,UNKNOWN,,,STALE_MARKET_DATA,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,AVOID,AVOID,,,,"[{'decision': 'AVOID', 'observed_at': '2026-08-01 09:18:32-04:00', 'scan_id': None, 'reason': 'Polygon delayed/stale feed', 'blocked_by': 'STALE_MARKET_DATA'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,,2026-08-01T08:18:37,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
8ae65f9d05b2878559b78a04,2026-08-01,TSM,,EMA_REJECTION_SHORT,2026-08-01 00:09:41,2026-08-01 00:57:08,9,0.84,47.0,45.74,LATE_ENTRY,38.2,-15.0,32.99,C,23.2,17.0,,,,RANGE_BOUND,,,LOW_RR,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,STALE_STOCK_DATA,STALE_STOCK_DATA,,,,"[{'decision': 'STALE_STOCK_DATA', 'observed_at': '2026-08-01 00:09:41', 'scan_id': '2026-08-01_000919', 'reason': None, 'blocked_by': 'LOW_RR'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,LOW_RR,2026-08-01T08:18:37,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
7dc0e9a0be4d2ffddcdcf581,2026-08-01,TSM,NONE,NO_ENTRY,2026-08-01 09:18:32-04:00,2026-08-01 09:18:32-04:00,1,,,,,20.0,,,,20.0,19.0,INTRADAY,,,UNKNOWN,,,STALE_MARKET_DATA,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,AVOID,AVOID,,,,"[{'decision': 'AVOID', 'observed_at': '2026-08-01 09:18:32-04:00', 'scan_id': None, 'reason': 'Polygon delayed/stale feed', 'blocked_by': 'STALE_MARKET_DATA'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,,2026-08-01T08:18:37,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
